,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
4882,803,Sudangras,Sudan grass,millet_sorghum,3301010900.0,0,DE_SAA
4883,848,Tafeltrauben,Table grapes,vineyards_wine_vine_rebland_grapes,3303060000.0,0,DE_SAA
4884,622,Tomaten,tomatoes,tomato,3301280000.0,0,DE_SAA
4885,604,Topinambur,Topinambur,topinambur_jerusalem_artichoke,3301180000.0,0,DE_SAA
4886,155,Triticale,Triticale,triticale,3301010800.0,0,DE_SAA
4887,75,"Tümpel, Sölle, Dolinen und sonst. Feuchtgebiete (vgl.007 )","Pools, pits, sinkholes and other wetlands (see 007)",wetlands,3310400000.0,0,DE_SAA
4888,55,Ufervegetation ÖVF,Riparian vegetation EFA,wetland_buffers,3310700000.0,0,DE_SAA
4889,996,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL","Unpaved storage (straw, feed, manure) on arable land",not_known_and_other,3399000000.0,0,DE_SAA
4890,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL","Unpaved storage (straw, feed, manure) on permanent grassland",not_known_and_other,3399000000.0,0,DE_SAA
4891,846,Unterlagsrebfläche,Vineyard area,vineyards_wine_vine_rebland_grapes,3303060000.0,0,DE_SAA
4892,776,"Veilchen (Horn-Veilchen, Garten-Stiefmütterchen, Wildes","Violets (horn violets, garden pansies, wild",violets_pansies,3301085100.0,0,DE_SAA
4893,770,Vergissmeinnicht (Wald-Vergissmeinnicht),forget-me-not (forest forget-me-not),flowers_ornamental_plants,3301080000.0,0,DE_SAA
4894,994,"vorübergehend unbefestigte Mieten-, Stroh-, Futter oder Dunglagerplätze auf DGL","Temporarily unpaved heap, straw, fodder or manure storage areas on permanent grassland",not_known_and_other,3399000000.0,0,DE_SAA
4895,996,"vorübergehende, unbefestigte Mieten-, Stroh-, Futter oder Dunglagerplätze auf AL","temporary, unpaved heap, straw, fodder or manure storage areas on arable land",not_known_and_other,3399000000.0,0,DE_SAA
4896,834,Walnüsse,Walnuts,walnuts,3303030600.0,0,DE_SAA
4897,443,Weiden (Grünlandneueinsaat im Rahmen von AUKM),Pastures (grassland reseeding within the framework of AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4898,453,Weiden und Almen,Pastures and alpine pastures,pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4899,983,Weihnachtsbäume,Christmas trees,christmas_trees,3306100000.0,0,DE_SAA
4900,619,Weißer Senf,White mustard,mustard,3301210100.0,0,DE_SAA
4901,619,"Weißer Senf, Gelber Senf",White mustard,mustard,3301210100.0,0,DE_SAA
4902,291,Wicken (auch Saatwicken),Vetches (also seed vetches),vetches,3301090305.0,0,DE_SAA
4903,221,"Wicken (Pannonische, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305.0,0,DE_SAA
4904,451,Wiesen,grasslands,pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4905,441,Wiesen (Grünlandneueinsaat im Rahmen von AUKM),Meadows (grassland reseeding under AUKM (Agri-environmental and climate measures)),pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4906,910,Wildäsungsfläche,Game grazing area,pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4907,118,Winter-Emmer/ -Einkorn,Winter emmer/einkorn,winter_emmer,3301011201.0,3,DE_SAA
4908,131,Wintergerste,Winter barley,winter_barley,3301010401.0,0,DE_SAA
4909,142,Winterhafer,Winter oats,winter_oats,3301010501.0,0,DE_SAA
4910,112,Winterhartweizen/Durum,Hard winter wheat/durum,winter_durum_hard_wheat,3301010201.0,0,DE_SAA
4911,125,Wintermenggetreide,Winter mixed grain,winter_meslin,3301011101.0,7,DE_SAA
4912,311,Winterraps,Winter rape,winter_rapeseed_rape,3301060401.0,0,DE_SAA
4913,121,Winterroggen,Winter rye,winter_rye,3301010301.0,0,DE_SAA
4914,315,"Winterrübsen (Rübsen, Rübsamen, Rübsaat)",Winter turnip (oil radish/Winter turnip rape (also rapeseed),winter_turnip_rape,3301210701.0,0,DE_SAA
4915,156,Wintertriticale,Winter triticale,winter_triticale,3301010801.0,0,DE_SAA
4916,115,Winterweichweizen,Winter soft wheat,winter_common_soft_wheat,3301010101.0,0,DE_SAA
4917,755,Wolfsmilch,Spurge,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_SAA
4918,755,Wolfsmilch (Weißrand-Wolfsmilch),Spurge (white-rimmed spurge),aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_SAA
4919,740,Wucherblumen (Mutterkraut),speedwell (feverfew),flowers_ornamental_plants,3301080000.0,0,DE_SAA
4920,644,"Zichorien/Wegwarten (Chicoree, Radiccio, krausblättrige Endivie,","Chicory / chicory (chicory, radicchio, curly-leaved endive,",chicory_chicories,3301310200.0,0,DE_SAA
4921,720,Zierpflanzen,ornamental plants,flowers_ornamental_plants,3301080000.0,0,DE_SAA
4922,628,Zuckermelone (cucumis melo),Sugar melon (cucumis melo),melon,3301140300.0,0,DE_SAA
4923,603,Zuckerrüben,Sugar beet,sugar_beet,3301290700.0,0,DE_SAA
4924,999,"Ackerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Arable crops of a genus/species that are not included in the current list,other_arable_land_crops,3301990000.0,0,DE_SAA
4925,591,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Arable land removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,fallow_land_not_crop,3301110000.0,0,DE_SAA
4926,915,Ackerrandstreifen und Blühflächen,Field margins and flower strips,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4927,633,Allium/Lauch,Allium / leek (onion,alliums,3301220000.0,0,DE_SAA
4928,186,"Amarant, Fuchsschwanz",amaranth,amaranth,3301150100.0,0,DE_SAA
4929,610,beetweiser Anbau von Gemüse,vegetables,fresh_vegetables,3301070000.0,0,DE_SAA
4930,720,beetweiser Anbau Zierpflanzen,Ornamental plants (including flowers to pick yourself),flowers_ornamental_plants,3301080000.0,0,DE_SAA
4931,575,Blühfläche (AUKM-Maßnahme),Flowering area (AUKM (Agri-environmental and climate measures) measure),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4932,575,Blühfläche (MSL-Maßnahme),flowering area (MSL measure),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4933,426,"Bockshornklee, Schabziger Klee","Fenugreek, Schabzig clover",fenugreek,3301020400.0,0,DE_SAA
4934,663,Borretsch,borage,borage,3301061209.0,0,DE_SAA
4935,614,Brauner Senf/Sareptasenf,Brown mustard/sarepta mustard,mustard,3301210100.0,0,DE_SAA
4936,592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Permanent grassland removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000.0,0,DE_SAA
4937,593,Dauerkulturen aus der Erzeugung genommen,Permanent crops taken out of production,fallow_land_not_crop,3301110000.0,0,DE_SAA
4938,651,"Dill, Gurkenkraut",Dill/Anethum (dill,anethum_dill,3301061203.0,0,DE_SAA
4939,210,"Erbsen (Markerbse, Schalerbse, Zuckererbse, Futtererbse, Peluschke)","Peas (marrow peas, shell peas, sugar peas, field peas, peas)",peas,3301020600.0,0,DE_SAA
4940,708,Färberdisteln,Safflower,safflower,3301083900.0,0,DE_SAA
4941,9,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4942,58,Feldrand / Pufferstreifen ÖVF AL,Field edge / buffer strip EFA arable land,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4943,57,Feldrand / Pufferstreifen ÖVF DGL,Field edge / buffer strip EFA permanent grassland,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4944,429,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900.0,0,DE_SAA
4945,723,Garten-/Sommerlevkoje,Garden/summer lecoy,flowers_ornamental_plants,3301080000.0,0,DE_SAA
4946,630,Gartenkürbis,Garden pumpkin,pumpkin_squash_gourd,3301140400.0,0,DE_SAA
4947,630,"Gartenkürbis (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (pumpkin, Styrian, zucchini, spaghetti, ornamental)",pumpkin_squash_gourd,3301140400.0,0,DE_SAA
4948,618,Gartenrettiche,Garden radishes (white / red radishes,radish,3301290600.0,0,DE_SAA
4949,250,Gemenge Leguminose/Getreide (Leguminose überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200.0,1,DE_SAA
4950,613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl, Romanesco, Brokkoli, Rosenkohl, Zierkohl)","Vegetable cabbage (head cabbage, savoy cabbage, red/white cabbage, pointed cabbage, kale, kohlrabi, marrow stem cabbage, cauliflower, Romanesco, broccoli, Brussels sprouts, ornamental cabbage)",brassica_oleracea_cabbage,3301210200.0,0,DE_SAA
4951,745,Gladiolen,Gladioli,gladiolus_gladioli,3301082100.0,0,DE_SAA
4952,434,Gras-Leguminosen Gemisch (Leguminosen überwiegt),Grass-legume mixture,legume_grass_mix,3301090500.0,1,DE_SAA
4953,602,Kartoffeln (Speise),Potatoes (food)/potatoes,potatoes,3301030000.0,0,DE_SAA
4954,645,Kichererbsen,Chickpeas,chickpeas,3301020200.0,0,DE_SAA
4955,432,"Kleemischung aus NC 421, 427, 431 (stickstoffbindend)",Clover mixture from NC 421/Clover mixture (or box horn clover),clover,3301090303.0,7,DE_SAA
4956,841,KUP lt. GAPDZV,Short rotation plantations/Short rotation coppice,short_rotation_coppice,3306090000.0,0,DE_SAA
4957,633,"Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)","Onion/leek (onion, shallot, leek, garlic, chives, bunching onion, wild garlic)",alliums,3301220000.0,0,DE_SAA
4958,341,"Lein, Flachs",Flax/Flax (flax linseed),flax_linseed,3301060700.0,0,DE_SAA
4959,222,Linsen,lentils,lentils,3301020500.0,0,DE_SAA
4960,230,Lupinen,Lupins,sweet_lupins,3301020700.0,0,DE_SAA
4961,423,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",alfalfa,legumes_harvested_green,3301090300.0,0,DE_SAA
4962,171,Mais (ohne Silomais NC 411),Corn without silage maize,grain_maize_corn_popcorn,3301010600.0,0,DE_SAA
4963,918,Mehrjährige Blühstreifen und Blühflächen,Perennial flower strips or flower areas (only to be used for areas with AUM-BS 2),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4964,631,Melone  (Wassermelone),Melon (watermelon),watermelon,3301140500.0,0,DE_SAA
4965,672,"Minzen (Pfefferminze, Grüne Minze)",Mints (peppermint,mints_peppermint,3301061222.0,0,DE_SAA
4966,917,Mischkulturen,mixed crops,mixed_cropping,3301320000.0,1,DE_SAA
4967,183,Mohren-/Zuckerhirse (ohne Sudangras NC 803),Sorghum,millet_sorghum,3301010900.0,0,DE_SAA
4968,763,Nachtkerzen (Oenothera),evening primroses,primrose,3301083500.0,0,DE_SAA
4969,583,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (Naturschutzflächen, die 2008 noch beihilfefähig waren)","Non-agricultural area, but eligible for aid in accordance with Article 32(2b (i)) of Regulation (EC) No. 1307/2013 (nature conservation areas that were still eligible for aid in 2008)",environmental_protection,3311000000.0,0,DE_SAA
4970,659,Petersilie,parsley/Petroselinum (parsley),parsley,3301061227.0,0,DE_SAA
4971,777,Phacelia (als Hauptkultur z.B. Saatgutvermehrung),Phacelia (as main culture e.g. seed propagation)/Phacelia,phacelia,3301061400.0,0,DE_SAA
4972,853,Riesenweizengras/Szarvasi-Gras/Hirschgras,Giant wheat grass / Szarvasi grass / deer grass/Giant wheat grass / Szarvasi grass,poaceae_grasses,3301090200.0,0,DE_SAA
4973,181,Rispenhirse,Millet/Millet (Panicum),millet_sorghum,3301010900.0,0,DE_SAA
4974,120,Roggen,rye,rye,3301010300.0,0,DE_SAA
4975,661,Rosmarin,rosemary,rosemary,3301061230.0,0,DE_SAA
4976,421,Rot-/Weiß-/Alexandriner-/Inkarnat-/Erd-/Schweden-/Persischer Klee,Red/white/Alexandrian/crimson/earth/Swedish/Persian clover,clover,3301090303.0,0,DE_SAA
4977,113,Sommerdurum  (Hartweizen),Summer durum wheat / durum,spring_durum_hard_wheat,3301010202.0,0,DE_SAA
4978,119,Sommer-Emmer/-Einkorn,Summer emmer / single grain/Summer emmer / Einkorn,spring_emmer,3301011202.0,3,DE_SAA
4979,122,"Sommerroggen, Sommer-Waldstaudenroggen",Summer rye,spring_rye,3301010302.0,0,DE_SAA
4980,431,Steinklee,Sweet clover,melilot,3301090304.0,0,DE_SAA
4981,822,Streuobst (ohne Wiesennutzung),Orchards as crop cultivation (without meadow use)/Orchards (without meadow use),orchards_fruits,3303010000.0,0,DE_SAA
4982,804,Virginiamalve,Sida (Virginia Mallow),sida_virginia_mallow,3304030000.0,0,DE_SAA
4983,996,"Vorübergehende, unbefestigte Mieten, Stroh-, Futter oder Dunglagerplätze auf AL","Temporary unpaved heaps, straw/fodder/manure storage on arable land",not_known_and_other,3399000000.0,0,DE_SAA
4984,994,"Vorübergehende, unbefestigte Mieten, Stroh-, Futter- oder Dunglagerplätze auf DGL","Temporary unpaved heaps, straw/fodder/manure storage on grassland",not_known_and_other,3399000000.0,0,DE_SAA
4985,676,Wegeriche (Spitzwegerich),Plantain (ribwort),other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299.0,0,DE_SAA
4986,221,"Wicken (Pannonische Wicke, Zottelwicke, Saatwicke)","Vetches (Pannonian, shaggy vetch, seed vetch)",vetches,3301090305.0,0,DE_SAA
4987,768,"Wiesenknopf (Kleiner Wiesenknopf, Pimpinelle)",salad burnet (pimpinella),burnet,3301080700.0,0,DE_SAA
4988,871,Wildpflanzenmischung zur Energieerzeugung,Wild plant mixture for energy production,environmental_protection,3311000000.0,0,DE_SAA
4989,114,Winter-Dinkel,Winter spelt,winter_spelt,3301011001.0,0,DE_SAA
4990,112,Winterdurum (Hartweizen),Winter hard wheat / durum,winter_durum_hard_wheat,3301010201.0,0,DE_SAA
4991,118,Winter-Emmer/-Einkorn,Winter emmer / single grain/Winter emmer / Einkorn,winter_emmer,3301011201.0,3,DE_SAA
4992,126,Wintermenggetreide ohne Weizen,Winter meslin without wheat,winter_meslin,3301011101.0,7,DE_SAA
4993,121,"Winterroggen, Winter-Waldstaudenroggen",Winter rye,winter_rye,3301010301.0,0,DE_SAA
4994,628,Zuckermelone,cantaloupe,melon,3301140300.0,0,DE_SAA
4995,992,"Abbau-, Öd-, Un-, Geringstland","Degraded, wasteland, uncultivated, marginal land",fallow_land_not_crop,3301110000.0,0,DE_SAA
4996,915,Ackerrandstreifen und Blühflächen (keine ÖVF  keine AUKM),Field margins and flowering areas (no EFA no AECM),field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
4997,918,Artenreiche Kulturlandschaft (AUKM),Species-rich cultivated landscape (AECM),fallow_land_not_crop,3301110000.0,0,DE_SAA
4998,564,"aufgeforstete Flächen (VO1257/1999, 1698/2005, 1305/2013)","Afforested areas (Reg. 1257/1999, 1698/2005, 1305/2013)",afforestation_reforestation,3306010000.0,0,DE_SAA
4999,6,Baumreihen,Rows of trees,tree_lines,3310300000.0,0,DE_SAA
5000,426,"Bockshornklee, Schabzigerklee","Fenugreek, blue fenugreek",fenugreek,3301020400.0,3,DE_SAA
5001,590,Brache mit  Einsaat von einjährigen Blühmischungen,Fallow with sowing of annual flowering mixtures,fallow_land_not_crop,3301110000.0,0,DE_SAA
5002,750,Dahlien,Dahlias,dahlia,3301081200.0,0,DE_SAA
5003,11,Einzelbäume als Naturdenkmal,Individual trees as natural monument,tree_lines,3310300000.0,0,DE_SAA
5004,12,Feldgehölze,Field shrubs,tree_lines,3310300000.0,0,DE_SAA
5005,15,Feldrain,Field margin,field_margins_buffer_strips_flowering_areas,3310100000.0,0,DE_SAA
5006,14,"Fels- und Steinriegel, naturversteinte Flächen","Rock and stone ridges, naturally stony areas",stone_walls,3310600000.0,0,DE_SAA
5007,7,"Feuchtgebiete, Biotope","Wetlands, biotopes",wetlands,3310400000.0,0,DE_SAA
5008,613,Gemüsekohl,Vegetable cabbage,brassica_oleracea_cabbage,3301210200.0,0,DE_SAA
5009,2,Hecken oder Knicks,Hedges or hedgerows,hedges,3310200000.0,0,DE_SAA
5010,8,"Hecken,...........","Hedges,...........",hedges,3310200000.0,0,DE_SAA
5011,594,Honigpflanzen genutzte brachliegende Flächen (pollen- und nektarreiche Arten) -einjährig,Fallow land used with honey plants (pollen- and nectar-rich species) - annual,fallow_land_not_crop,3301110000.0,0,DE_SAA
5012,595,Honigpflanzen genutzte brachliegende Flächen (pollen- und nektarreiche Arten) -mehrjährig,Fallow land used with honey plants (pollen- and nectar-rich species) - perennial,fallow_land_not_crop,3301110000.0,0,DE_SAA
5013,999,"Kultur einer Gattung/Art, nicht in Liste",Crop of a genus/species not in list,other_arable_land_crops,3301990000.0,0,DE_SAA
5014,757,Montbretien,Montbretia,flowers_ornamental_plants,3301080000.0,0,DE_SAA
5015,583,"N. LNF, n. Art. 32(2b(i)) der VO(EG) Nr.1307/2013 beihilfef. Fl.","N. LNF, under Art. 32(2b(i)) of Reg (EC) No.1307/2013 eligible area",environmental_protection,3311000000.0,0,DE_SAA
5016,585,"Nicht landwirtschaftliche, aber nach (11 (1) Nr.3 Bst. a) bb) der GAPDZV förderfähige Fläche (Infolge Anwendung der Wasserrahmenrichtlinie)",Non-agricultural but eligible area under 11 (1) no. 3 letter a) bb) of the GAPDZV (as a result of application of the Water Framework Directive),environmental_protection,3311000000.0,0,DE_SAA
5017,583,"Nicht landwirtschaftliche, aber nach §11 (1) Nr.3 Bst. d der GAPDZV förderfähige Fläche (Stilllegungsverpflichtung nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 oder VO 2021/2115)",Non-agricultural but eligible area under §11 (1) no. 3 letter d of the GAPDZV (set-aside obligation under Reg. 1257/1999 or Reg. (EC) No. 1698/2005 or Reg. 1305/2013 or Reg. 2021/2115),environmental_protection,3311000000.0,0,DE_SAA
5018,625,Schwarze Tollkirsche,Deadly nightshade,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,DE_SAA
5019,10,Trocken- u. Natursteinmauern sowie Lesesteinwälle,Dry and natural stone walls as well as stone heaps,stone_walls,3310600000.0,0,DE_SAA
5020,13,"Tümpel, Sölle, Dolinen und sonst. Feuchtgebiete","Ponds, kettle holes, sinkholes and other wetlands",wetlands,3310400000.0,0,DE_SAA
5021,451,,,not_known_and_other,3399000000.0,0,DE_SAA
5022,453,,,not_known_and_other,3399000000.0,0,DE_SAA
5023,452,,,not_known_and_other,3399000000.0,0,DE_SAA
5024,422,,,not_known_and_other,3399000000.0,0,DE_SAA
5025,941,,,not_known_and_other,3399000000.0,0,DE_SAA
5026,121,,,not_known_and_other,3399000000.0,0,DE_SAA
5027,311,,,not_known_and_other,3399000000.0,0,DE_SAA
5028,411,,,not_known_and_other,3399000000.0,0,DE_SAA
5029,575,,,not_known_and_other,3399000000.0,0,DE_SAA
5030,115,,,not_known_and_other,3399000000.0,0,DE_SAA
5031,156,,,not_known_and_other,3399000000.0,0,DE_SAA
5032,424,,,not_known_and_other,3399000000.0,0,DE_SAA
5033,143,,,not_known_and_other,3399000000.0,0,DE_SAA
5034,592,,,not_known_and_other,3399000000.0,0,DE_SAA
5035,157,,,not_known_and_other,3399000000.0,0,DE_SAA
5036,132,,,not_known_and_other,3399000000.0,0,DE_SAA
5037,910,,,not_known_and_other,3399000000.0,0,DE_SAA
5038,131,,,not_known_and_other,3399000000.0,0,DE_SAA
5039,116,,,not_known_and_other,3399000000.0,0,DE_SAA
5040,112,,,not_known_and_other,3399000000.0,0,DE_SAA
5041,602,,,not_known_and_other,3399000000.0,0,DE_SAA
5042,454,,,not_known_and_other,3399000000.0,0,DE_SAA
5043,423,,,not_known_and_other,3399000000.0,0,DE_SAA
5044,590,,,not_known_and_other,3399000000.0,0,DE_SAA
5045,444,,,not_known_and_other,3399000000.0,0,DE_SAA
5046,591,,,not_known_and_other,3399000000.0,0,DE_SAA
5047,114,,,not_known_and_other,3399000000.0,0,DE_SAA
5048,915,,,not_known_and_other,3399000000.0,0,DE_SAA
5049,142,,,not_known_and_other,3399000000.0,0,DE_SAA
5050,619,,,not_known_and_other,3399000000.0,0,DE_SAA
5051,240,,,not_known_and_other,3399000000.0,0,DE_SAA
5052,421,,,not_known_and_other,3399000000.0,0,DE_SAA
5053,480,,,not_known_and_other,3399000000.0,0,DE_SAA
5054,315,,,not_known_and_other,3399000000.0,0,DE_SAA
5055,320,,,not_known_and_other,3399000000.0,0,DE_SAA
5056,171,,,not_known_and_other,3399000000.0,0,DE_SAA
5057,144,,,not_known_and_other,3399000000.0,0,DE_SAA
5058,145,,,not_known_and_other,3399000000.0,0,DE_SAA
5059,125,,,not_known_and_other,3399000000.0,0,DE_SAA
5060,610,,,not_known_and_other,3399000000.0,0,DE_SAA
5061,633,,,not_known_and_other,3399000000.0,0,DE_SAA
5062,413,,,not_known_and_other,3399000000.0,0,DE_SAA
5063,684,,,not_known_and_other,3399000000.0,0,DE_SAA
5064,330,,,not_known_and_other,3399000000.0,0,DE_SAA
5065,630,,,not_known_and_other,3399000000.0,0,DE_SAA
5066,842,,,not_known_and_other,3399000000.0,0,DE_SAA
5067,433,,,not_known_and_other,3399000000.0,0,DE_SAA
5068,637,,,not_known_and_other,3399000000.0,0,DE_SAA
5069,853,,,not_known_and_other,3399000000.0,0,DE_SAA
5070,629,,,not_known_and_other,3399000000.0,0,DE_SAA
5071,860,,,not_known_and_other,3399000000.0,0,DE_SAA
5072,210,,,not_known_and_other,3399000000.0,0,DE_SAA
5073,983,,,not_known_and_other,3399000000.0,0,DE_SAA
5074,55,,,not_known_and_other,3399000000.0,0,DE_SAA
5075,825,,,not_known_and_other,3399000000.0,0,DE_SAA
5076,182,,,not_known_and_other,3399000000.0,0,DE_SAA
5077,656,,,not_known_and_other,3399000000.0,0,DE_SAA
5078,701,,,not_known_and_other,3399000000.0,0,DE_SAA
5079,341,,,not_known_and_other,3399000000.0,0,DE_SAA
5080,682,,,not_known_and_other,3399000000.0,0,DE_SAA
5081,920,,,not_known_and_other,3399000000.0,0,DE_SAA
5082,594,,,not_known_and_other,3399000000.0,0,DE_SAA
5083,996,,,not_known_and_other,3399000000.0,0,DE_SAA
5084,250,,,not_known_and_other,3399000000.0,0,DE_SAA
5085,425,,,not_known_and_other,3399000000.0,0,DE_SAA
5086,851,,,not_known_and_other,3399000000.0,0,DE_SAA
5087,613,,,not_known_and_other,3399000000.0,0,DE_SAA
5088,802,,,not_known_and_other,3399000000.0,0,DE_SAA
5089,442,,,not_known_and_other,3399000000.0,0,DE_SAA
5090,994,,,not_known_and_other,3399000000.0,0,DE_SAA
5091,706,,,not_known_and_other,3399000000.0,0,DE_SAA
5092,822,,,not_known_and_other,3399000000.0,0,DE_SAA
5093,995,,,not_known_and_other,3399000000.0,0,DE_SAA
5094,745,,,not_known_and_other,3399000000.0,0,DE_SAA
5095,707,,,not_known_and_other,3399000000.0,0,DE_SAA
5096,441,,,not_known_and_other,3399000000.0,0,DE_SAA
5097,595,,,not_known_and_other,3399000000.0,0,DE_SAA
5098,58,,,not_known_and_other,3399000000.0,0,DE_SAA
5099,852,,,not_known_and_other,3399000000.0,0,DE_SAA
5100,614,,,not_known_and_other,3399000000.0,0,DE_SAA
5101,804,,,not_known_and_other,3399000000.0,0,DE_SAA
5102,740,,,not_known_and_other,3399000000.0,0,DE_SAA
5103,220,,,not_known_and_other,3399000000.0,0,DE_SAA
5104,230,,,not_known_and_other,3399000000.0,0,DE_SAA
5105,183,,,not_known_and_other,3399000000.0,0,DE_SAA
5106,826,,,not_known_and_other,3399000000.0,0,DE_SAA
5107,620,,,not_known_and_other,3399000000.0,0,DE_SAA
5108,928,,,not_known_and_other,3399000000.0,0,DE_SAA
5109,604,,,not_known_and_other,3399000000.0,0,DE_SAA
5110,122,,,not_known_and_other,3399000000.0,0,DE_SAA
5111,393,,,not_known_and_other,3399000000.0,0,DE_SAA
5112,829,,,not_known_and_other,3399000000.0,0,DE_SAA
5113,583,,,not_known_and_other,3399000000.0,0,DE_SAA
5114,911,,,not_known_and_other,3399000000.0,0,DE_SAA
5115,848,,,not_known_and_other,3399000000.0,0,DE_SAA
5116,113,,,not_known_and_other,3399000000.0,0,DE_SAA
5117,999,,,not_known_and_other,3399000000.0,0,DE_SAA
5118,618,,,not_known_and_other,3399000000.0,0,DE_SAA
5119,659,,,not_known_and_other,3399000000.0,0,DE_SAA
5120,650,,,not_known_and_other,3399000000.0,0,DE_SAA
5121,777,,,not_known_and_other,3399000000.0,0,DE_SAA
5122,54,,,not_known_and_other,3399000000.0,0,DE_SAA
5123,720,,,not_known_and_other,3399000000.0,0,DE_SAA
5124,838,,,not_known_and_other,3399000000.0,0,DE_SAA
5125,631,,,not_known_and_other,3399000000.0,0,DE_SAA
5126,834,,,not_known_and_other,3399000000.0,0,DE_SAA
5127,634,,,not_known_and_other,3399000000.0,0,DE_SAA
5128,622,,,not_known_and_other,3399000000.0,0,DE_SAA
5129,312,,,not_known_and_other,3399000000.0,0,DE_SAA
5130,762,,,not_known_and_other,3399000000.0,0,DE_SAA
5131,186,,,not_known_and_other,3399000000.0,0,DE_SAA
5132,841,,,not_known_and_other,3399000000.0,0,DE_SAA
5133,827,,,not_known_and_other,3399000000.0,0,DE_SAA
5134,443,,,not_known_and_other,3399000000.0,0,DE_SAA
5135,982,,,not_known_and_other,3399000000.0,0,DE_SAA
5136,992,,,not_known_and_other,3399000000.0,0,DE_SAA
5137,51,,,not_known_and_other,3399000000.0,0,DE_SAA
5138,639,,,not_known_and_other,3399000000.0,0,DE_SAA
5139,432,,,not_known_and_other,3399000000.0,0,DE_SAA
5140,837,,,not_known_and_other,3399000000.0,0,DE_SAA
5141,755,,,not_known_and_other,3399000000.0,0,DE_SAA
5142,912,,,not_known_and_other,3399000000.0,0,DE_SAA
5143,57,,,not_known_and_other,3399000000.0,0,DE_SAA
5144,429,,,not_known_and_other,3399000000.0,0,DE_SAA
5145,911,(Beta-)Rübensamenvermehrung,(Beta) beet seed propagation,beetroot_beets,3301290200.0,0,DE_SAT
5146,564,ab 28.06.1995 aufgeforstete Ackerfl„che,"Arable land afforested from June 28, 1995",afforestation_reforestation,3306010000.0,0,DE_SAT
5147,564,ab 28.06.1995 aufgeforstete Ackerfläche,"Arable land afforested from June 28, 1995",afforestation_reforestation,3306010000.0,0,DE_SAT
5148,220,"Acker-, Puff- und Pferdebohnen zur K”rnergewinnung","Field, broad and horse beans for grain production",beans,3301020100.0,0,DE_SAT
5149,220,"Acker-, Puff- und Pferdebohnen zur Körnergewinnung","Field, broad and horse beans for grain production",beans,3301020100.0,0,DE_SAT
5150,220,"Acker-, Puff- und Pferdebohnen zur Körnergewinnung","Field, broad and horse beans for grain production",beans,3301020100.0,0,DE_SAT
5151,220,Ackerbohne/Puffbohne/Pferdebohne/Dicke Bohne,Broad bean/broad bean/horse bean/broad bean,beans,3301020100.0,0,DE_SAT
